agency_cd,site_no,datetime,turbidity,temperature,specific_conductance,pH,dissolved_oxygen
USGS,02204037,2020-06-29,5.8,22.8,81,7.4,8.1
USGS,02204037,2020-06-30,5.6,23.2,84,7.5,8.1
USGS,02204037,2020-07-01,14.6,23.0,71,7.3,8.1
USGS,02204037,2020-07-02,7.2,22.5,81,7.4,8.2
USGS,02204037,2020-07-03,7.0,22.8,85,7.5,8.1
USGS,02204037,2020-07-04,6.5,23.1,85,7.5,8.1
USGS,02204037,2020-07-05,9.0,23.7,81,7.4,8.0
USGS,02204037,2020-07-06,6.5,23.4,82,7.4,8.1
USGS,02204037,2020-07-07,12.1,23.7,72,7.3,8.0
USGS,02204037,2020-07-08,6.0,23.5,81,7.4,8.1
USGS,02204037,2020-07-09,5.9,23.3,84,7.4,8.0
USGS,02204037,2020-07-10,10.5,23.3,84,7.4,7.8
USGS,02204037,2020-07-11,7.9,23.5,86,7.4,7.9
USGS,02204037,2020-07-12,5.8,22.4,90,7.5,8.1
USGS,02204037,2020-07-13,5.6,22.6,91,7.5,8.1
USGS,02204037,2020-07-14,5.8,22.9,92,7.5,8.0
USGS,02204037,2020-07-15,5.8,23.5,92,7.5,8.0
USGS,02204037,2020-07-16,5.6,23.7,92,7.5,7.9
USGS,02204037,2020-07-17,5.5,23.8,92,7.5,8.0
USGS,02204037,2020-07-18,5.7,24.1,101,7.5,7.9
USGS,02204037,2020-07-19,11.3,24.8,88,7.3,7.4
USGS,02204037,2020-07-20,5.2,24.3,93,7.5,7.7
USGS,02204037,2020-07-21,5.2,24.3,95,7.5,7.9
USGS,02204037,2020-07-22,7.9,24.1,96,7.4,7.8
USGS,02204037,2020-07-23,6.6,23.8,99,7.4,7.8
USGS,02204037,2020-07-24,5.9,23.9,95,7.5,7.9
USGS,02204037,2020-07-25,6.0,23.6,95,7.5,7.9
USGS,02204037,2020-07-26,18.6,23.2,70,7.2,7.9
USGS,02204037,2020-07-27,6.5,23.6,80,7.4,7.8
USGS,02204037,2020-07-28,5.3,23.9,86,7.4,7.8
USGS,02204037,2020-07-29,6.2,24.2,86,7.4,7.8
USGS,02204037,2020-07-30,6.1,24.3,86,7.4,7.7
USGS,02204037,2020-07-31,5.2,24.2,88,7.5,7.7
USGS,02204037,2020-08-01,5.2,24.2,89,7.5,7.7
USGS,02204037,2020-08-02,5.3,24.0,91,7.5,7.7
USGS,02204037,2020-08-03,5.6,23.9,91,7.5,7.6
USGS,02204037,2020-08-04,5.7,23.0,88,7.4,7.8
USGS,02204037,2020-08-05,5.0,23.1,88,7.5,7.8
USGS,02204037,2020-08-06,4.9,23.3,89,7.5,7.8
USGS,02204037,2020-08-07,5.1,23.7,89,7.5,7.8
USGS,02204037,2020-08-08,5.2,23.6,89,7.5,7.8
USGS,02204037,2020-08-09,5.4,23.7,90,7.5,7.7
USGS,02204037,2020-08-10,6.1,23.8,90,7.5,7.7
USGS,02204037,2020-08-11,32.3,23.6,56,7.0,7.7
USGS,02204037,2020-08-12,13.7,24.5,68,7.2,7.6
USGS,02204037,2020-08-13,9.6,24.0,74,7.3,7.6
USGS,02204037,2020-08-14,43.0,24.3,54,7.0,7.6
USGS,02204037,2020-08-15,17.5,24.3,65,7.2,7.6
USGS,02204037,2020-08-16,24.6,23.6,62,7.1,7.7
USGS,02204037,2020-08-17,14.1,23.9,73,7.2,7.7
USGS,02204037,2020-08-18,25.2,23.3,64,7.2,7.8
USGS,02204037,2020-08-19,10.4,23.5,74,7.3,7.7
USGS,02204037,2020-08-20,9.4,23.1,80,7.4,7.8
USGS,02204037,2020-08-21,21.7,22.8,76,7.3,7.8
USGS,02204037,2020-08-22,35.2,22.2,58,7.1,8.0
USGS,02204037,2020-08-23,12.2,23.0,72,7.3,7.9
USGS,02204037,2020-08-24,8.3,23.4,79,7.4,7.8
USGS,02204037,2020-08-25,62.1,23.1,79,7.3,7.8
USGS,02204037,2020-08-26,35.8,23.3,61,7.0,7.8
USGS,02204037,2020-08-27,32.3,23.3,65,7.0,7.8
USGS,02204037,2020-08-28,13.3,24.2,76,7.2,7.6
USGS,02204037,2020-08-29,10.4,24.2,81,7.3,7.5
USGS,02204037,2020-08-30,10.6,24.1,84,7.3,7.4
USGS,02204037,2020-08-31,14.4,24.3,72,7.1,7.4
USGS,02204037,2020-09-01,8.7,24.1,80,7.3,7.5
USGS,02204037,2020-09-02,7.9,24.2,84,7.3,7.4
USGS,02204037,2020-09-03,7.7,23.7,86,7.4,7.4
USGS,02204037,2020-09-04,7.4,23.6,87,7.4,7.4
USGS,02204037,2020-09-05,6.7,23.5,88,7.4,7.5
USGS,02204037,2020-09-06,6.3,22.0,89,7.4,7.7
USGS,02204037,2020-09-07,6.0,20.6,89,7.4,7.9
USGS,02204037,2020-09-08,5.9,20.7,88,7.4,8.4
USGS,02204037,2020-09-09,5.3,21.0,90,7.3,8.3
USGS,02204037,2020-09-10,5.2,22.4,89,7.3,8.1
USGS,02204037,2020-09-11,4.9,22.6,88,7.3,7.9
USGS,02204037,2020-09-12,5.2,23.3,89,7.3,7.8
USGS,02204037,2020-09-13,5.4,23.4,89,7.3,7.8
USGS,02204037,2020-09-14,5.1,23.1,91,7.3,7.7
USGS,02204037,2020-09-15,5.6,22.1,90,7.3,7.8
USGS,02204037,2020-09-16,5.9,20.2,86,7.2,8.2
USGS,02204037,2020-09-17,80.1,20.1,56,7.0,8.2
USGS,02204037,2020-09-18,24.0,21.0,61,6.8,8.4
USGS,02204037,2020-09-19,14.3,20.1,69,7.0,8.6
USGS,02204037,2020-09-20,10.9,18.2,75,7.1,8.9
USGS,02204037,2020-09-21,8.9,17.1,77,7.1,9.0
USGS,02204037,2020-09-22,8.8,16.5,79,7.2,9.1
USGS,02204037,2020-09-23,7.9,17.3,80,7.2,8.9
USGS,02204037,2020-09-24,7.7,18.3,80,7.2,8.6
USGS,02204037,2020-09-25,21.2,19.6,64,7.0,8.4
USGS,02204037,2020-09-26,8.5,20.4,73,7.1,8.3
USGS,02204037,2020-09-27,7.2,20.4,78,7.2,8.2
USGS,02204037,2020-09-28,7.7,21.2,77,7.2,8.1
USGS,02204037,2020-09-29,7.0,18.3,77,7.2,8.4
USGS,02204037,2020-09-30,9.1,17.0,74,7.1,8.8
USGS,02204037,2020-10-01,6.1,16.6,79,7.2,8.9
USGS,02204037,2020-10-02,5.6,16.1,82,7.2,8.9
USGS,02204037,2020-10-03,5.4,15.0,83,7.2,9.2
USGS,02204037,2020-10-04,5.1,14.9,84,7.2,9.2
USGS,02204037,2020-10-05,4.9,15.2,84,7.3,9.2
USGS,02204037,2020-10-06,4.9,15.8,85,7.2,9.0
USGS,02204037,2020-10-07,5.4,17.0,86,7.2,8.8
USGS,02204037,2020-10-08,4.6,17.0,86,7.2,8.7
USGS,02204037,2020-10-09,4.8,18.3,87,7.2,8.6
USGS,02204037,2020-10-10,13.6,18.7,86,7.2,8.5
USGS,02204037,2020-10-11,50.9,21.2,52,6.7,8.2
USGS,02204037,2020-10-12,20.8,20.9,65,6.9,8.4
USGS,02204037,2020-10-13,12.3,19.5,73,7.0,8.4
USGS,02204037,2020-10-14,10.0,18.2,81,7.1,8.6
USGS,02204037,2020-10-15,7.9,18.5,84,7.1,8.6
USGS,02204037,2020-10-16,7.1,17.0,85,7.2,8.7
USGS,02204037,2020-10-17,6.7,15.3,86,7.2,9.1
USGS,02204037,2020-10-18,5.9,14.6,86,7.2,9.3
USGS,02204037,2020-10-19,5.5,15.4,87,7.2,9.2
USGS,02204037,2020-10-20,5.1,15.9,87,7.2,9.1
USGS,02204037,2020-10-21,4.9,17.0,88,7.2,8.9
USGS,02204037,2020-10-22,4.5,18.0,89,7.2,8.9
USGS,02204037,2020-10-23,4.2,18.6,89,7.2,8.3
USGS,02204037,2020-10-24,4.6,18.7,90,7.2,8.4
USGS,02204037,2020-10-25,50.7,20.0,57,6.8,8.4
USGS,02204037,2020-10-26,17.5,19.6,69,7.0,8.6
USGS,02204037,2020-10-27,11.7,19.3,77,7.0,8.6
USGS,02204037,2020-10-28,11.4,19.6,80,7.1,8.4
USGS,02204037,2020-10-29,55.5,20.2,77,7.0,8.2
USGS,02204037,2020-11-03,7.6,11.3,85,7.2,10.2
USGS,02204037,2020-11-04,6.8,11.5,85,7.2,10.2
USGS,02204037,2020-11-05,6.2,12.1,86,7.2,10.1
USGS,02204037,2020-11-06,5.9,13.5,86,7.2,9.8
USGS,02204037,2020-11-07,5.6,14.8,87,7.2,9.4
USGS,02204037,2020-11-08,5.7,16.6,88,7.2,9.0
USGS,02204037,2020-11-10,6.3,1.32,89,7.2,8.4
USGS,02204037,2020-11-11,6.3,18.9,90,7.2,8.3
USGS,02204037,2020-11-12,19.2,1.38,82,7.1,8.1
USGS,02204037,2020-11-15,6.4,14.7,91,7.2,9.2
USGS,02204037,2020-11-16,6.0,12.3,91,7.2,9.8
USGS,02204037,2020-11-17,6.0,10.9,91,7.2,10.2
USGS,02204037,2020-11-18,5.9,10.0,90,7.2,10.5
USGS,02204037,2020-11-19,5.9,9.5,89,7.2,10.7
USGS,02204037,2020-11-20,5.8,9.5,89,7.2,10.8
USGS,02204037,2020-11-21,5.5,10.7,88,7.2,10.5
USGS,02204037,2020-11-22,5.4,11.7,88,7.2,10.3
USGS,02204037,2020-11-23,5.5,11.8,96,7.2,10.0
USGS,02204037,2020-11-24,5.4,10.6,96,7.1,10.2
USGS,02204037,2020-11-25,5.5,11.0,100,7.2,10.2
USGS,02204037,2020-11-26,22.2,13.8,92,7.1,9.8
USGS,02204037,2020-11-27,12.3,13.8,75,7.0,9.7
USGS,02204037,2020-11-28,10.2,14.0,79,7.1,9.8
USGS,02204037,2020-11-29,10.0,13.9,82,7.1,9.8
USGS,02204037,2020-11-30,39.0,11.1,55,6.8,10.4
USGS,02204037,2020-12-01,15.6,8.6,67,6.9,11.0
USGS,02204037,2020-12-02,10.8,7.5,73,6.9,11.4
USGS,02204037,2020-12-03,8.2,7.4,76,7.0,11.5
USGS,02204037,2020-12-04,8.3,9.0,77,7.1,11.2
USGS,02204037,2020-12-05,10.4,9.6,73,7.0,10.9
USGS,02204037,2020-12-06,7.0,8.9,77,7.1,11.0
USGS,02204037,2020-12-07,6.6,8.8,79,7.1,10.9
USGS,02204037,2020-12-08,6.2,7.3,81,7.1,11.3
USGS,02204037,2020-12-09,5.6,6.9,84,7.1,11.4
USGS,02204037,2020-12-10,5.2,7.7,82,7.1,11.3
USGS,02204037,2020-12-11,5.3,8.6,83,7.2,11.0
USGS,02204037,2020-12-12,4.8,9.9,108,7.1,10.7
USGS,02204037,2020-12-13,5.0,12.1,88,7.2,10.2
USGS,02204037,2020-12-14,11.8,11.8,84,7.2,10.4
USGS,02204037,2020-12-15,6.7,9.8,78,7.1,10.7
USGS,02204037,2020-12-16,6.1,9.3,79,7.1,10.9
USGS,02204037,2020-12-17,6.3,7.5,79,7.1,11.4
USGS,02204037,2020-12-18,5.3,6.5,82,7.2,11.9
USGS,02204037,2020-12-19,5.2,6.0,85,7.2,12.1
USGS,02204037,2020-12-20,5.0,7.3,85,7.2,11.8
USGS,02204037,2020-12-21,5.0,8.7,84,7.2,11.3
USGS,02204037,2020-12-22,5.4,8.4,84,7.2,11.3
USGS,02204037,2020-12-23,5.2,7.5,85,7.2,11.6
USGS,02204037,2020-12-24,58.4,8.9,85,7.2,11.2
USGS,02204037,2020-12-30,6.2,8.7,80,7.1,11.5
USGS,02204037,2020-12-31,6.3,9.7,81,7.1,11.1
USGS,02204037,2021-01-01,8.6,10.9,89,7.1,10.8
USGS,02204037,2021-01-02,14.0,13.0,71,7.0,10.2
USGS,02204037,2021-01-03,7.8,10.2,77,7.1,10.7
USGS,02204037,2021-01-04,6.7,8.6,81,7.1,11.1
USGS,02204037,2021-01-05,6.5,8.9,82,7.1,11.1
USGS,02204037,2021-01-06,6.4,8.0,83,7.2,11.3
USGS,02204037,2021-01-07,6.3,7.6,83,7.2,11.4
USGS,02204037,2021-01-08,8.4,7.8,81,7.1,11.4
USGS,02204037,2021-01-09,6.1,6.7,80,7.1,11.7
USGS,02204037,2021-01-10,5.6,5.7,81,7.1,12.0
USGS,02204037,2021-01-11,5.5,6.6,81,7.1,11.9
USGS,02204037,2021-01-12,6.0,7.6,81,7.1,11.6
USGS,02204037,2021-01-13,5.5,6.9,83,7.1,11.7
USGS,02204037,2021-01-14,5.4,6.2,83,7.2,11.8
USGS,02204037,2021-01-15,5.4,6.9,83,7.2,11.6
USGS,02204037,2021-01-16,5.5,6.0,84,7.2,11.8
USGS,02204037,2021-01-17,5.5,5.6,84,7.2,11.9
USGS,02204037,2021-01-18,5.7,5.6,84,7.2,11.9
USGS,02204037,2021-01-19,5.7,5.5,84,7.2,12.0
USGS,02204037,2021-01-20,5.4,7.8,83,7.2,11.6
USGS,02204037,2021-01-21,5.5,8.8,83,7.2,11.2
USGS,02204037,2021-01-22,5.6,9.2,83,7.2,11.0
USGS,02204037,2021-01-23,5.5,8.1,83,7.2,11.1
USGS,02204037,2021-01-24,5.5,8.2,83,7.2,11.1
USGS,02204037,2021-01-25,5.6,10.0,83,7.2,10.8
USGS,02204037,2021-01-26,54.2,11.3,83,7.2,10.4
USGS,02204037,2021-01-27,42.4,12.0,60,7.0,10.2
USGS,02204037,2021-01-28,17.8,8.9,67,7.0,10.8
USGS,02204037,2021-01-29,9.6,7.1,73,7.1,11.2
USGS,02204037,2021-01-30,7.5,6.9,77,7.1,11.3
USGS,02204037,2021-01-31,9.2,7.8,77,7.1,11.2
USGS,02204037,2021-02-01,7.3,7.1,77,7.1,11.2
USGS,02204037,2021-02-02,8.8,6.2,79,7.2,11.5
USGS,02204037,2021-02-03,6.7,5.5,80,7.2,11.6
USGS,02204037,2021-02-04,6.3,5.5,82,7.1,11.7
USGS,02204037,2021-02-05,6.3,7.3,81,7.2,11.4
USGS,02204037,2021-02-06,6.0,7.6,81,7.2,11.2
USGS,02204037,2021-02-07,18.2,6.7,68,7.1,11.4
USGS,02204037,2021-02-08,7.9,7.1,75,7.1,11.3
USGS,02204037,2021-02-09,5.9,9.0,76,7.1,11.0
USGS,02204037,2021-02-10,5.6,10.4,78,7.2,10.5
USGS,02204037,2021-02-11,6.1,11.9,79,7.1,10.2
USGS,02204037,2021-02-12,8.0,10.8,76,7.1,10.2
USGS,02204037,2021-02-13,17.6,9.0,76,7.1,10.7
USGS,02204037,2021-02-14,9.9,9.2,72,7.0,10.6
USGS,02204037,2021-02-15,7.4,9.0,75,7.1,10.6
USGS,02204037,2021-02-16,27.4,6.6,67,6.9,11.1
USGS,02204037,2021-02-17,10.2,5.2,73,7.0,11.5
USGS,02204037,2021-02-18,19.6,7.8,73,7.1,11.0
USGS,02204037,2021-02-19,9.9,8.2,72,7.0,10.9
USGS,02204037,2021-02-20,7.3,7.0,76,7.1,11.1
USGS,02204037,2021-02-21,6.1,7.0,79,7.1,11.1
USGS,02204037,2021-02-22,5.3,9.7,79,7.1,10.7
USGS,02204037,2021-02-23,5.0,9.0,80,7.2,10.5
USGS,02204037,2021-02-24,4.8,9.6,80,7.2,10.4
USGS,02204037,2021-02-25,4.7,10.8,82,7.2,10.2
USGS,02204037,2021-02-26,4.9,11.8,87,7.2,9.7
USGS,02204037,2021-02-27,4.4,11.4,90,7.2,9.9
USGS,02204037,2021-02-28,4.4,12.8,84,7.2,9.6
USGS,02204037,2021-03-01,5.4,14.0,83,7.2,9.2
USGS,02204037,2021-03-02,4.9,10.7,83,7.2,9.9
USGS,02204037,2021-03-03,9.3,9.6,82,7.2,10.3
USGS,02204037,2021-03-04,5.2,10.3,79,7.2,10.1
USGS,02204037,2021-03-05,4.7,10.9,81,7.2,10.0
USGS,02204037,2021-03-06,4.7,10.2,82,7.2,10.1
USGS,02204037,2021-03-07,4.6,8.6,83,7.2,10.5
USGS,02204037,2021-03-08,4.2,8.9,83,7.2,10.5
USGS,02204037,2021-03-09,4.2,9.5,83,7.3,10.4
USGS,02204037,2021-03-10,4.3,10.2,86,7.3,10.3
USGS,02204037,2021-03-11,4.3,11.9,86,7.3,9.9
USGS,02204037,2021-03-12,4.3,12.6,85,7.3,9.7
USGS,02204037,2021-03-13,4.6,13.9,85,7.3,9.4
USGS,02204037,2021-03-14,4.7,15.0,85,7.3,9.2
USGS,02204037,2021-03-15,4.7,16.3,86,7.3,9.0
USGS,02204037,2021-03-16,5.1,13.3,86,7.3,9.3
USGS,02204037,2021-03-17,6.3,12.9,86,7.2,9.5
USGS,02204037,2021-03-18,13.4,13.8,83,7.2,9.3
USGS,02204037,2021-03-19,6.4,13.8,81,7.2,9.3
USGS,02204037,2021-03-20,5.0,12.0,83,7.3,9.7
USGS,02204037,2021-03-21,4.4,11.9,84,7.3,9.8
USGS,02204037,2021-03-22,6.2,12.6,85,7.3,9.6
USGS,02204037,2021-03-23,6.6,14.4,85,7.3,9.7
USGS,02204037,2021-03-24,5.9,15.6,86,7.3,9.4
USGS,02204037,2021-03-25,6.5,16.3,86,7.3,9.2
USGS,02204037,2021-03-26,52.4,17.7,80,7.2,8.7
USGS,02204037,2021-03-27,14.1,18.0,73,7.1,8.9
USGS,02204037,2021-03-28,9.3,16.9,80,7.1,8.7
USGS,02204037,2021-03-29,7.9,14.4,82,7.2,9.5
USGS,02204037,2021-03-30,7.0,14.3,83,7.2,9.6
USGS,02204037,2021-03-31,11.1,16.6,83,7.2,9.0
USGS,02204037,2021-04-01,17.4,13.2,71,7.0,9.8
USGS,02204037,2021-04-02,9.4,10.8,78,7.2,10.5
USGS,02204037,2021-04-03,7.0,10.6,80,7.2,10.6
USGS,02204037,2021-04-04,6.6,11.1,83,7.2,10.4
USGS,02204037,2021-04-05,6.1,13.0,83,7.2,9.9
USGS,02204037,2021-04-06,6.6,14.3,84,7.3,9.6
USGS,02204037,2021-04-07,7.1,15.4,85,7.3,9.3
USGS,02204037,2021-04-08,6.5,16.6,85,7.2,9.1
USGS,02204037,2021-04-09,6.2,16.8,85,7.3,9.0
USGS,02204037,2021-04-10,7.4,17.4,85,7.2,8.7
USGS,02204037,2021-04-11,6.5,16.6,82,7.2,8.9
USGS,02204037,2021-04-12,5.3,15.8,84,7.3,9.0
USGS,02204037,2021-04-13,5.1,16.4,86,7.3,9.0
USGS,02204037,2021-04-16,5.2,15.7,86,7.3,9.2
USGS,02204037,2021-04-17,5.1,15.5,86,7.3,9.2
USGS,02204037,2021-04-18,5.3,15.3,86,7.3,9.2
USGS,02204037,2021-04-19,5.2,15.5,87,7.3,9.1
USGS,02204037,2021-04-20,5.2,14.9,87,7.2,9.4
USGS,02204037,2021-04-21,5.6,13.8,87,7.3,9.3
USGS,02204037,2021-04-22,5.5,11.9,87,7.3,10.0
USGS,02204037,2021-04-23,5.2,11.6,86,7.3,10.1
USGS,02204037,2021-04-24,60.5,13.6,86,7.2,9.4
USGS,02204037,2021-04-25,37.3,15.4,59,6.9,9.0
USGS,02204037,2021-04-26,13.2,15.7,70,7.0,9.1
USGS,02204037,2021-04-27,9.2,16.9,77,7.1,8.8
USGS,02204037,2021-04-28,8.0,18.2,80,7.2,8.6
USGS,02204037,2021-04-29,7.7,18.6,82,7.2,8.5
USGS,02204037,2021-04-30,7.1,18.3,84,7.2,8.4
USGS,02204037,2021-05-01,6.7,16.8,85,7.2,8.7
USGS,02204037,2021-05-02,6.6,16.9,85,7.3,8.8
USGS,02204037,2021-05-03,8.0,18.6,86,7.2,8.3
USGS,02204037,2021-05-04,57.3,18.9,55,6.8,8.4
USGS,02204037,2021-05-05,44.8,18.2,58,6.9,8.6
USGS,02204037,2021-05-06,18.6,17.4,68,6.9,8.8
USGS,02204037,2021-05-07,12.2,16.4,74,7.1,9.0
USGS,02204037,2021-05-08,11.1,15.1,77,7.1,9.3
USGS,02204037,2021-05-09,10.6,16.1,79,7.1,9.0
USGS,02204037,2021-05-10,12.9,18.2,79,7.2,8.6
USGS,02204037,2021-05-11,8.7,18.9,78,7.1,8.5
USGS,02204037,2021-05-12,24.1,16.2,78,7.1,9.0
USGS,02204037,2021-05-13,11.9,14.7,72,7.1,9.5
USGS,02204037,2021-05-14,8.8,15.3,78,7.1,9.3
USGS,02204037,2021-05-15,7.8,15.6,80,7.2,9.2
USGS,02204037,2021-05-16,7.2,16.3,82,7.2,9.0
USGS,02204037,2021-05-17,7.2,16.9,83,7.2,8.8
USGS,02204037,2021-05-18,7.0,18.1,83,7.2,8.7
USGS,02204037,2021-05-19,6.6,18.6,84,7.3,8.6
USGS,02204037,2021-05-20,6.1,19.0,85,7.3,8.5
USGS,02204037,2021-05-21,6.3,18.5,86,7.3,8.6
USGS,02204037,2021-05-22,6.4,18.9,86,7.3,8.5
USGS,02204037,2021-05-23,6.3,19.1,87,7.3,8.4
USGS,02204037,2021-05-24,6.3,19.6,88,7.3,8.3
USGS,02204037,2021-05-25,5.9,20.6,88,7.3,8.2
USGS,02204037,2021-05-26,5.9,21.0,88,7.3,8.1
USGS,02204037,2021-05-27,6.3,20.6,89,7.3,8.2
USGS,02204037,2021-05-28,6.1,21.6,89,7.4,8.0
USGS,02204037,2021-05-29,7.0,20.3,90,7.3,8.0
USGS,02204037,2021-05-30,6.0,18.9,89,7.3,8.4
USGS,02204037,2021-05-31,5.7,18.0,87,7.3,8.6
USGS,02204037,2021-06-01,5.9,18.0,87,7.3,8.7
USGS,02204037,2021-06-02,6.2,18.6,87,7.3,8.6
USGS,02204037,2021-06-03,6.5,19.5,88,7.3,8.4
USGS,02204037,2021-06-04,6.6,20.5,88,7.4,8.2
USGS,02204037,2021-06-05,7.1,21.3,88,7.4,8.1
USGS,02204037,2021-06-06,16.9,22.2,86,7.2,7.8
USGS,02204037,2021-06-07,26.0,22.3,81,7.1,7.8
USGS,02204037,2021-06-08,9.5,22.7,80,7.2,7.8
USGS,02204037,2021-06-09,8.0,22.5,81,7.3,7.9
USGS,02204037,2021-06-10,8.8,22.4,81,7.2,7.9
USGS,02204037,2021-06-11,8.2,22.8,82,7.3,7.8
USGS,02204037,2021-06-12,11.1,23.3,77,7.2,7.7
USGS,02204037,2021-06-13,14.2,23.0,76,7.2,7.8
USGS,02204037,2021-06-14,8.5,23.1,81,7.3,7.6
USGS,02204037,2021-06-15,7.7,22.9,84,7.2,7.5
USGS,02204037,2021-06-16,6.1,21.5,85,7.2,7.9
USGS,02204037,2021-06-17,6.4,20.6,86,7.3,8.1
USGS,02204037,2021-06-18,6.8,20.8,87,7.3,8.1
USGS,02204037,2021-06-19,7.0,21.9,87,7.2,8.0
USGS,02204037,2021-06-20,27.7,21.9,73,7.1,8.0
USGS,02204037,2021-06-21,10.4,22.5,73,7.1,7.9
USGS,02204037,2021-06-22,18.4,22.5,75,7.1,8.0
USGS,02204037,2021-06-23,9.2,21.0,74,7.1,8.2
USGS,02204037,2021-06-24,6.6,21.9,80,7.2,8.1
USGS,02204037,2021-06-25,6.2,21.4,82,7.3,8.2
USGS,02204037,2021-06-26,7.2,21.1,85,7.3,8.2
USGS,02204037,2021-06-27,6.4,22.3,86,7.3,8.0
USGS,02204037,2021-06-28,6.1,22.8,87,7.3,7.9
USGS,02204037,2021-06-29,10.7,23.2,87,7.2,7.8
USGS,02204037,2021-06-30,6.3,23.1,80,7.2,7.8
USGS,02204037,2021-07-01,5.9,22.8,85,7.3,7.8
USGS,02204037,2021-07-02,7.0,23.4,85,7.2,7.8
USGS,02204037,2021-07-03,6.9,22.0,79,7.2,7.9
USGS,02204037,2021-07-04,5.6,20.9,84,7.3,8.0
USGS,02204037,2021-07-05,5.3,21.4,86,7.3,8.0
USGS,02204037,2021-07-06,5.4,22.0,86,7.3,8.0
USGS,02204037,2021-07-07,7.2,6.42,86,7.2,7.3
USGS,02204037,2021-07-08,5.9,35.7,29,6.5,7.3
USGS,02204037,2021-07-09,62.5,23.8,60,6.9,7.6
USGS,02204037,2021-07-10,36.9,23.4,62,7.0,7.8
USGS,02204037,2021-07-11,20.0,23.4,66,7.0,7.8
USGS,02204037,2021-07-12,9.1,23.1,76,7.1,7.8
USGS,02204037,2021-07-13,7.2,22.7,79,7.2,8.0
USGS,02204037,2021-07-14,6.9,22.5,83,7.2,7.9
USGS,02204037,2021-07-15,14.8,23.6,73,7.1,7.7
USGS,02204037,2021-07-16,6.6,24.0,82,7.2,7.7
USGS,02204037,2021-07-17,5.7,23.7,86,7.3,7.8
USGS,02204037,2021-07-18,5.8,23.6,87,7.3,7.8
USGS,02204037,2021-07-19,7.1,23.3,87,7.3,7.9
USGS,02204037,2021-07-20,51.4,23.3,55,6.8,7.7
USGS,02204037,2021-07-21,16.9,23.3,69,7.0,7.8
USGS,02204037,2021-07-22,15.3,24.0,73,7.1,7.7
USGS,02204037,2021-07-23,8.7,24.1,80,7.2,7.7
USGS,02204037,2021-07-24,181,24.9,80,7.2,7.5
USGS,02204037,2021-07-25,24.2,24.5,83,7.2,7.6
USGS,02204037,2021-07-26,31.6,25.4,71,7.0,7.4
USGS,02204037,2021-07-27,58.0,24.3,68,7.0,7.5
USGS,02204037,2021-07-28,42.2,24.1,60,6.8,7.6
USGS,02204037,2021-07-29,14.0,25.1,73,7.0,7.5
USGS,02204037,2021-07-30,10.5,24.9,79,7.1,7.5
USGS,02204037,2021-07-31,9.6,25.0,82,7.2,7.4
USGS,02204037,2021-08-01,8.8,24.7,84,7.2,7.4
USGS,02204037,2021-08-02,8.2,24.1,85,7.2,7.6
USGS,02204037,2021-08-03,7.9,23.7,86,7.2,7.7
USGS,02204037,2021-08-04,18.2,23.1,72,7.1,7.7
USGS,02204037,2021-08-05,8.0,22.7,79,7.2,7.8
USGS,02204037,2021-08-06,6.9,22.5,84,7.2,7.9
USGS,02204037,2021-08-07,6.6,22.7,84,7.2,7.8
USGS,02204037,2021-08-08,5.9,22.2,85,7.2,7.7
USGS,02204037,2021-08-09,5.0,23.1,88,7.3,7.8
USGS,02204037,2021-08-10,5.0,23.5,88,7.3,7.7
USGS,02204037,2021-08-11,18.8,24.0,76,7.1,7.5
USGS,02204037,2021-08-12,25.8,23.7,68,6.9,7.6
USGS,02204037,2021-08-20,14.1,23.7,78,7.2,7.8
USGS,02204037,2021-08-21,12.5,23.9,80,7.2,7.8
USGS,02204037,2021-08-22,27.7,23.9,81,7.3,7.8
USGS,02204037,2021-08-23,19.2,24.5,71,7.2,7.7
USGS,02204037,2021-08-24,11.1,24.5,79,7.3,7.7
USGS,02204037,2021-08-25,10.3,24.2,83,7.3,7.9
USGS,02204037,2021-08-26,27.5,24.4,62,7.0,7.6
USGS,02204037,2021-08-27,11.9,24.4,74,7.2,7.7
USGS,02204037,2021-08-28,8.9,24.2,80,7.3,7.8
USGS,02204037,2021-08-29,7.7,24.3,84,7.3,7.8
USGS,02204037,2021-08-30,7.6,24.2,85,7.4,7.8
USGS,02204037,2021-08-31,41.7,24.1,59,7.1,7.7
USGS,02204037,2021-09-01,16.5,23.5,73,7.2,7.8
USGS,02204037,2021-09-02,9.3,23.1,80,7.4,7.9
USGS,02204037,2021-09-03,8.1,21.7,87,7.4,8.1
USGS,02204037,2021-09-04,7.4,20.6,88,7.4,8.3
USGS,02204037,2021-09-05,6.8,20.4,88,7.4,8.4
USGS,02204037,2021-09-06,6.6,21.5,88,7.4,8.2
USGS,02204037,2021-09-07,5.8,22.4,90,7.4,8.2
USGS,02204037,2021-09-08,5.6,22.8,90,7.4,8.1
USGS,02204037,2021-09-09,5.5,22.0,89,7.4,8.0
USGS,02204037,2021-09-10,5.1,20.7,90,7.4,8.5
USGS,02204037,2021-09-11,5.1,20.1,91,7.4,8.6
USGS,02204037,2021-09-12,4.9,20.2,143,7.4,8.7
USGS,02204037,2021-09-13,5.0,20.5,143,7.4,8.6
USGS,02204037,2021-09-14,5.0,21.2,94,7.4,8.4
USGS,02204037,2021-09-15,5.3,21.8,92,7.4,8.2
